what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1716367403957
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1716367403958
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1716367403958
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1716367403958
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1716367403958
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1716367403959
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1716367403959
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1716367403959
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1716367403960
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1716367403960
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1716367403960
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1716367403960
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1716367403961
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1716367403961
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1716367403961
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1716367403961
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1716367403962
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1716367403962
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1716367403962
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1716367403962
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1716367403963
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1716367403963
os,sysinfo,,,"win32",1716367403964
arch,sysinfo,,,"x86",1716367403964
ws,sysinfo,,,"win32",1716367403964
locale,sysinfo,,,"en_US",1716367403964
processors,sysinfo,,,"8",1716367403964
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1716367403964
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1716367403964
java.specification.name,sysinfo,,,"Java Platform API Specification",1716367403964
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1716367403964
java.specification.version,sysinfo,,,"1.6",1716367403964
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1716367403964
java.version,sysinfo,,,"1.6.0_23",1716367403964
java.vm.info,sysinfo,,,"mixed mode",1716367403964
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1716367403964
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1716367403964
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1716367403964
java.vm.specification.version,sysinfo,,,"1.0",1716367403964
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1716367403964
java.vm.version,sysinfo,,,"19.0-b09",1716367403964
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1716367404064
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716367405683
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1716367406010
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1716367406030
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1716367413002
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1716367413003
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1716367413003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367413044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367414690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367419126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367419929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367421407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367438432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716367443997
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1716367445756
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1716367445761
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716367447443
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1716367447706
